,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
0,9330419d-eedc-424d-ae58-cb6eefc27e8a,Swiftie Suja,https://play-lh.googleusercontent.com/a-/AD_cMMRMDipl6soLUHdf3LXk6mukDTa3clrX0ZhU4c0gSrgzGug,I learned Spanish through this app. Thank you so much. I love it ❤,5,0,5.115.4,2023-08-16 21:05:07,,,5.115.4
1,a509f492-28f5-4d7a-b93d-7f9c9f8a0212,Rashida Vera,https://play-lh.googleusercontent.com/a/AAcHTtfUa5Rvao_LPezAC-AOGrF2BRoGucneJ1MeDBX-kW20=mo,Excellent app! Would recommend to anyone wanting to learn a new language. Ive learned a lot in a short amount of time.,5,0,5.115.4,2023-08-16 21:04:50,,,5.115.4
2,7361e2a5-b892-4b33-8eef-535dbc17c4c2,Emma Benson,https://play-lh.googleusercontent.com/a/AAcHTtfygUEKDQ6lmirhmwYkNlR1qHh_sogjhr2VqB1-HDcYww=mo,I've learned so much tbh love you duo❤️🤞🤞,4,0,5.115.4,2023-08-16 21:02:07,,,5.115.4
3,29b118a9-15b5-4dd1-af31-615d334cac93,Lucia Castañeda,https://play-lh.googleusercontent.com/a-/AD_cMMRqXo8CufsVMNLBMmnjXX_pAyLUavUFDIthyZqDrMa1BWM,"Muy buena aplicacion, muy didactica y no es monotoma lo que la hace muy buena para aprender ingles y no aburrirse",5,0,5.115.4,2023-08-16 20:59:51,,,5.115.4
4,546c745c-0a81-4530-82d6-61c63d300a2b,Elliot Berluti,https://play-lh.googleusercontent.com/a/AAcHTteOa5iDXKkxwJFk88Lhd1-oleEegjNz7HKB8bJx4mqk=mo,some features need to be without charge like unlimited lives.,4,0,5.115.4,2023-08-16 20:58:33,,,5.115.4
5,a6edb923-8296-4b90-8e94-fe9b93a93a3b,Ibrahim officiel,https://play-lh.googleusercontent.com/a-/AD_cMMSReo3ca8EKY1CEQfic1CJvUrYNkqHYnVSFNbT5aJsS_AU,amazing,5,0,5.116.4,2023-08-16 20:57:44,,,5.116.4
6,cbfdb368-ff1f-42f3-ad9b-7ac55253b32d,Pedro Fuentes,https://play-lh.googleusercontent.com/a/AAcHTtckp53L0-99g7ew0Eb4lTqGUZy0TwbeCjaWZQ8FGGEW=mo,I like the changes in the new version,5,0,5.116.4,2023-08-16 20:57:16,,,5.116.4
7,2661a134-2b3a-4c33-8d10-bd1b6d490e0e,Ann Bliss,https://play-lh.googleusercontent.com/a/AAcHTtcJLjmm9LbakA9C2t8BFzA05pyAJfb78XdBUqXfhG0q=mo,fun and interesting,5,0,5.115.4,2023-08-16 20:56:54,,,5.115.4
8,c8ab2b6b-6140-47af-bb04-c0f4673d3266,saloomeh Sazegar,https://play-lh.googleusercontent.com/a-/AD_cMMRCQZwIGSfuKEZYcEAVGKu80_C-0G7tASZJnP8mYJDHoDU,"I have only just started working with this app, and already, I'm hooked. I will be bilingual.",5,0,5.116.4,2023-08-16 20:55:39,,,5.116.4
9,b4c42cb0-ed6b-45f3-bf63-497cb931db1f,M̷i̷z̷z̷a̷d̷ D̷a̷r̷l̷i̷n̷g̷,https://play-lh.googleusercontent.com/a-/AD_cMMQHZUFWMlKUF8NtfT1xdyDy5SvpDp-_I4RfjcTmKPlM31g,bahut is mast ye app,5,0,5.115.4,2023-08-16 20:53:59,,,5.115.4
10,4baa020e-7ec9-4bb9-9e42-a8819db2fba6,Abhishek Kajala,https://play-lh.googleusercontent.com/a/AAcHTteFxTnJij4u0XdmFOr4BnJq4HA3WwuerQQJj_Uj3e4R=mo,very nice 👍👍👍👍,5,0,5.115.4,2023-08-16 20:51:22,,,5.115.4
11,b731b670-f30e-4cc2-b03e-cf65abcdf526,Adam Daoud,https://play-lh.googleusercontent.com/a-/AD_cMMR4FtHcu3RTOiGkXErJk-UZVl54E-gYUHykI7bKzQzTUQ,thank you,5,0,5.115.4,2023-08-16 20:51:11,,,5.115.4
12,b5d2c7bf-2b1d-468a-87f4-fae68bde2736,Jack Kirkpatrick,https://play-lh.googleusercontent.com/a-/AD_cMMS7t2vTcSKTrpfxMqRTHE3d8VwFiY45iVFPBMeYbdK_aQ,"Would be 5 but didn't provide any definitions of the words I was learning in Arabic then tested me for them later. Some definitions were provided when I tapped the words on certain sections, but I only found that out later.",3,0,5.115.4,2023-08-16 20:47:12,,,5.115.4
13,189cecfb-3431-4162-b91d-094418d79a49,farha fathy,https://play-lh.googleusercontent.com/a-/AD_cMMQzTgPYGsZTxEhLkVpbbnEpJD0TxdO_9olcO-Rwwxz0N-PS,i love duolingo very much ♥️♥️♥️♥️,5,0,5.115.4,2023-08-16 20:46:20,,,5.115.4
14,36af41fc-a03b-4225-9c8d-7f5d01e979cd,Shintoism,https://play-lh.googleusercontent.com/a/AAcHTtdwBsfJXfkRfKezWvNrTrYiGPLQsR582wN6SUiVcPk5=mo,"it was so nice, I learned a lot",5,0,5.115.4,2023-08-16 20:44:19,,,5.115.4
15,d7533166-2220-4091-b322-dfbcd0fd7a5b,Leilani Bolaños,https://play-lh.googleusercontent.com/a-/AD_cMMTQwIbjCT2O4FjcK1d_2jOq0DSISoeGU0TrhMAdrSELzEg,Duolingo has helped me so much! Honestly an amazing app! It has everything I need in on app! Ive learned 4 languages in almost 2 weeks! Thank you Duolingo! This app has helped me learn chinese for my mission in China to spread christianity! Thanks again for the amazing work you do!,5,0,5.115.4,2023-08-16 20:43:58,,,5.115.4
16,dbc089f9-1c80-433b-a4de-032f60ac9a94,Konstantin Yegupov,https://play-lh.googleusercontent.com/a-/AD_cMMSV8Irg6-W90bYUI6O9f-8JRGpNnASEQ0Ebuq426MhMnqk3,"Good app, but impossibly hard ""Match Madness"" mode is a shame. Pay-to-win, even with a paid account? Boo.",3,0,5.116.4,2023-08-16 20:42:34,,,5.116.4
17,dbe16ee4-0186-4837-84a8-b2556a13926f,durga devi,https://play-lh.googleusercontent.com/a-/AD_cMMTqiwDVDcwuaatyjUYjoi55_0NH80JcOP9X73gRJmjLwr4,this app is very good,5,0,5.115.4,2023-08-16 20:41:29,,,5.115.4
18,f5e9049d-2f7f-409e-a45b-8c5ca6a48722,Don DOrazio,https://play-lh.googleusercontent.com/a-/AD_cMMRzEIf33OBjnS_NK03aB6c38TeMfOKwNVouQcyF5EumLA,love this app,5,0,5.115.4,2023-08-16 20:41:10,,,5.115.4
19,ca0e0642-042a-4898-86d8-624db56526d1,Yousuf Sarker,https://play-lh.googleusercontent.com/a-/AD_cMMS27mfy48t5_w_qXfoHh1OIBSg8Hz6tm9YvoPCNImMtcg,Good apps,4,0,5.115.4,2023-08-16 20:40:06,,,5.115.4
20,47712fc5-3306-4e29-835d-63a97b188686,V Stewart,https://play-lh.googleusercontent.com/a-/AD_cMMSgkwv2zncVlCuHbjCPs3xSJLTRZCau-5xHdx85Kv8oolk,16 Aug 2023. Now I am unable to practice lessons from the beginning. I feel that literal translations should be acceptable answers. How rude! To say that it took MORE than (X) minutes instead of it took LESS than (X) minutes. Only 3 stars cuz I have no other app experiences to gauge it by.,3,0,5.115.4,2023-08-16 20:39:38,,,5.115.4
21,337b4fcd-e749-4287-8d21-8bf10b132eb0,Super Xilion,https://play-lh.googleusercontent.com/a-/AD_cMMSDdlenW4_XmSwswcTUxb6dHB1K0czLPhhmaWS4r1CMLQ,Me gusta mucho pero es un poco repetitivo y deberían enseñar algo como más estructurado referente al inglés,4,0,5.115.4,2023-08-16 20:35:54,,,5.115.4
22,918d6c40-d754-4cba-8fe0-c28b42f7d5fc,Mohammed Eng,https://play-lh.googleusercontent.com/a/AAcHTtdY-RCeXdyXco8vnMYWs1oB9Yq-Kt1X0h6MeQRbOsmf=mo,ممتاز جدا,5,0,5.115.4,2023-08-16 20:32:04,,,5.115.4
23,8b4fb925-af72-480b-968e-0e0c35add1d6,Myat Pan Ei,https://play-lh.googleusercontent.com/a/AAcHTtc2WMJA3XvuRo_widcOHdZLIPhXNvP1y1qJgzj08vLe=mo,It's very useful for me.,5,0,5.115.4,2023-08-16 20:29:18,,,5.115.4
24,fc85cb67-f55d-4929-b12e-dd374a9d2188,Jennifer Thorsen,https://play-lh.googleusercontent.com/a-/AD_cMMTmwxf3yKY2pJsXtAbZT3sZEuCt-ypkb7fsZaOoCkGe5mI,loving the blend of recognizing spoken/written/ enunciated and just wishing the lessons were about twice as long.,5,0,5.116.4,2023-08-16 20:25:30,,,5.116.4
25,9004a386-36c7-47e2-89bb-e8560227b068,Hatim Hatm,https://play-lh.googleusercontent.com/a/AAcHTtfA5JHacAgmQ7hFsDN7n9JpYBiwhD5JKOVhzdnWKuHK=mo,good app,5,0,5.115.4,2023-08-16 20:23:48,,,5.115.4
26,f5d75d0e-a8ea-413e-b47b-412ec435ad71,Matheus,https://play-lh.googleusercontent.com/a-/AD_cMMShkqkBD2OaXlZa94F-vmv0ToZGfxTs7RJsAZSsEJB_LBI,the best!,5,0,5.115.4,2023-08-16 20:20:32,,,5.115.4
27,8532c0f1-3ca1-45e3-ab2b-1093195fde7e,Mike Lachiewicz,https://play-lh.googleusercontent.com/a-/AD_cMMTW0hVzwja0s9DMAvIUxjeuS21Zt0G77kUSi1HPK2VjRLDz,love Duolingo!,5,0,5.115.4,2023-08-16 20:20:12,,,5.115.4
28,3105ee94-0d50-4091-b432-a019bf0e0813,Yara,https://play-lh.googleusercontent.com/a/AAcHTtfe9bLX4Wo5OzO38U-ORX52UyWTwV6h9j2E58NyYDlJ=mo,❤️❤️❤️,5,0,5.115.4,2023-08-16 20:19:27,,,5.115.4
29,ab08de17-2001-4207-8a66-619d71283795,Michelle Mcguinness,https://play-lh.googleusercontent.com/a/AAcHTtcb4xtqY4_-QwVJp8PwqjyLFhZJsxvv8mZnu01IW-1s=mo,"I'm 10 and I'm additicted to duolingo! not only is it fun but it's soooo helpful, my grandad is Spanish and I never got to talk to him properly and my dad always had to translate!! this was a life changer , I promise yo do my lessons everyday and maybe make it 30 minutes..My goal is to be able to speak Spanish without troubles! thanks duolingo!!",5,0,5.116.4,2023-08-16 20:18:45,,,5.116.4
30,a8af83cd-92aa-434a-b71a-affbaf908d54,Kamal Badi,https://play-lh.googleusercontent.com/a/AAcHTtcVPAK80V4shtTbqn3G7oF1hJ7rXM2bWqYj0_TGbz9N=mo,th best 👌,5,0,5.115.4,2023-08-16 20:16:25,,,5.115.4
31,0e1ce311-7e89-4f9b-b4ea-1869d2dcd350,Raphael Matjeschk,https://play-lh.googleusercontent.com/a-/AD_cMMQXhAvy3yaFn0CAQ07Z3Du1XLzLuEA-0QGq67Tpv5JUfCg,"Duolingo changed the way I learn languages. The app's gamified approach makes language learning not just educational but also incredibly fun. The bite-sized lessons are perfect for someone like me with a busy schedule, allowing me to squeeze in learning during short breaks. Because of the so-called ""streaks"" I practice my skills everyday. The listening, speaking, and writing exercises are interactive and effective in improving all aspects of language proficiency. Highly recommend!",5,0,5.115.4,2023-08-16 20:16:05,,,5.115.4
32,2f16addf-72a8-47f8-bba5-848916ce5dfe,imbra- white,https://play-lh.googleusercontent.com/a-/AD_cMMRdWGzoaxW3C-RMqybKHQL6dcVxdKpvlnCKyo28LGFCSQ,it's incredible,5,0,5.115.4,2023-08-16 20:13:41,,,5.115.4
33,02c4ce55-74cf-4757-bbef-9fbf10c7fed0,Clau Racine,https://play-lh.googleusercontent.com/a-/AD_cMMQqDgte8n2gKsqPddNPvSupxAbnSIZPeGncxU9zYicPwPI,Fun way to learn a new language,5,0,5.116.4,2023-08-16 20:09:16,,,5.116.4
34,e882026a-517c-45a8-8aa7-fefc2d283fcd,Juarez Dawgg,https://play-lh.googleusercontent.com/a/AAcHTtdopxKRNP0PCDtGsy8bjjfUyR8lPoMR1WJlYqwdH2-O=mo,THANKS DUO LINGO I LEARN SO MUCH JAPANESE,5,0,5.115.4,2023-08-16 20:05:18,,,5.115.4
35,e146101e-711a-4ca1-8140-d19d17601af8,Loren Caulum,https://play-lh.googleusercontent.com/a-/AD_cMMSJstvn7bmLWNmeVlq1-5YFVlScPAbQ_xk8MfKFqVsxGSY,"hate, absolutely hate the times word match. The program is way too slow and I think it literally sabotages one's chance to finish in time. THEY OFFER TIME EXTENTIONS FOR GAZILLION DIAMONDS THOUGH.",5,0,5.115.4,2023-08-16 20:04:23,,,5.115.4
36,c68c71f1-3ff2-413b-9a7c-ed9214647ab0,Xavier,https://play-lh.googleusercontent.com/a/AAcHTtcT3pH2S8HjgXMahJeZr6jckVdWeZJyMV82lhq9QWY=mo,You know what up😝,5,0,,2023-08-16 20:01:09,,,
37,bdd43bcb-7dbc-4271-9583-7bf08ad1ccad,Alberta Glory Ammoakowah Darko,https://play-lh.googleusercontent.com/a/AAcHTtefPiGGjh7tSPg0ZWrWQyN1KItg_ihEYqA2UlyFyOAz=mo,it's very helpful and it makes the language easier to learn,4,0,5.115.4,2023-08-16 19:59:17,,,5.115.4
38,cb0572e2-35d4-4c06-b8b4-23b8bb1088c2,Redd Ridinghood,https://play-lh.googleusercontent.com/a/AAcHTtfSb8HbK6UqcIoLMzQ_dD-nwylxXM8LCEnXojJBMue2=mo,"the heart system is trash. I was at the end of a lesson with 1 heart left and because I wouldn't purchase more(or the premium version of this), the entire lesson will have to be done over again. absolute trash.",3,0,,2023-08-16 19:56:43,,,
39,6a271536-3afb-4fa4-a299-2b8fcdcb53ef,•CheeseBurger •,https://play-lh.googleusercontent.com/a-/AD_cMMS6Gc3S3YsbYUIzvhAIU2tBveReenvc5QU04EzA9WpZSgw,Super fun for learning new languages! do recommend!,5,0,5.115.4,2023-08-16 19:50:44,,,5.115.4
40,9da9255b-64c1-4569-84a4-4ca4cef06c8b,Me Dear,https://play-lh.googleusercontent.com/a/AAcHTteHzmjNGCH-s8Mblw7nsSNEwG0-XEHLI2CPHhAjZnFq=mo,Excellent app for practicing language,5,0,5.115.4,2023-08-16 19:49:43,,,5.115.4
41,3b51ecf9-8c84-4a94-ba5f-7ff1decb6a8f,Abdurrahman Sudais,https://play-lh.googleusercontent.com/a-/AD_cMMRpTZE6QXW-rHMcNsRtRalMfCVxL_h8R112vDDk0aolKQ,awesome app,5,0,5.115.4,2023-08-16 19:49:41,,,5.115.4
42,c4b4b430-6f01-4d6b-a671-fa1dc9b2186c,Auliya Putri,https://play-lh.googleusercontent.com/a-/AD_cMMSFtQBCM6W6LQWQ2cR1DgdWtRwMX3v5KWHjzYpQGQjq3A,very fun and knowledge enhancing!!,5,0,5.115.4,2023-08-16 19:46:09,,,5.115.4
43,8247650c-bd0e-4e31-a060-77c9080f36b3,Penny Giddings,https://play-lh.googleusercontent.com/a/AAcHTtcNw7hsqRM_ayG_IFzCEQpRXjFgHLLwcokllnCAUWty=mo,"Positives: everyday practice reinforces vocabulary and sentence structure in a fun way, developing your ear for your chosen language. The challenges are fun to do. Negatives, duolingo is too American-centric, even the 'English' is American English, leaving the UK learner frustrated, especially when marked wrong for UK English spelling and sentence structure. THIS NEEDS TO CHANGE. That's why you only got 4 stars.",4,0,5.115.4,2023-08-16 19:45:02,,,5.115.4
44,ca9f0acf-a638-44a8-9f86-077ef7c5c992,Wessam Fathi,https://play-lh.googleusercontent.com/a/AAcHTtcXjR7lm3E40gx49qCyzYAa7CX2IzwwpfnNnzym-Pj5=mo,An amazing learning app. Just hope it would not get language learning involved in moral issues so we can use it to teach our kids. I wish learners are allowed to evaluate material so that we are not forced to learn values that are against our beliefs and traditions.,4,0,5.115.4,2023-08-16 19:41:46,,,5.115.4
45,798a5952-d7c5-4bf0-b15a-f37b8c29c24d,Stepan Churyukanov,https://play-lh.googleusercontent.com/a-/AD_cMMQKrufwHTja7Uglqt9ovNJXa3EViJ9a1-76KpxTDvFVmKo,"I want to buy premium, but looks like it's impossible without 2 week trial. Annoying that impossible even to find out the price of premium inside the application.",2,0,5.116.4,2023-08-16 19:41:02,,,5.116.4
46,e32c65c0-2a85-4ff2-ab38-33ae7eb03e3c,Raydin Peralta,https://play-lh.googleusercontent.com/a-/AD_cMMRBFsBh3jz0iweKUVj5OvfBe-PbAb-eny9UM-RuQbaePA,"it's really good im learning my third language that is french and im starting to understand 0.01 percent of the language and i only got 4 days in, but its really fun and i learn some good words",5,0,5.115.4,2023-08-16 19:40:04,,,5.115.4
47,9250d6f9-d9b7-4c7c-82a3-1f2ea40be8fd,Frederic Gimena,https://play-lh.googleusercontent.com/a-/AD_cMMTukI8Xn_YIacf7iNc0UDZswkWkDHBAt95Cxb3EuAtkbg,it's good to practice language and it's fun also 😁,5,0,5.115.4,2023-08-16 19:35:54,,,5.115.4
48,b0cd3b98-a58f-4d2b-bb88-a25d216c7120,Elijah Hartley,https://play-lh.googleusercontent.com/a-/AD_cMMSiUaefaeUJcW-kYE6DeaMw3qfFy-otsmTmw0iEhGDh6IU,the meme app that makes my brain cook whenever I try it 10/10 would try again,5,0,,2023-08-16 19:35:04,,,
49,562092b2-cf4c-4b0e-a6d9-8c4ad18350f1,Mason Tipping,https://play-lh.googleusercontent.com/a-/AD_cMMTayq6RaG5HX_2mYTc4pADc96YDcO3d2TY7o8G6WBLSUBs,if u miss too many days your family goes missing 😁,5,0,5.115.4,2023-08-16 19:32:43,,,5.115.4
50,ef7fb3e2-6f20-4d2f-b943-13e9468b7494,Daisy Durham,https://play-lh.googleusercontent.com/a-/AD_cMMQe6Oi-v2-pWWiZNwlBvjL7BgNlWbil9ax9hRhafDUvaXI,My dad never came back with the milk also the bird is creepy af.,1,0,5.92.3,2023-08-16 19:31:32,,,5.92.3
51,2f74b2df-78b2-481e-af87-24c2c47e5476,Carl Dexter,https://play-lh.googleusercontent.com/a/AAcHTtcq75DryQ0FQr0GFmCRodcN8m_QfDwdgstyM403_AJ2=mo,DUOLINGO is very fun... i learned some words..... and its pretty app too.. DOWNLOAD THIS IF YOU ARE INTERESTED TO LEARN YOUR NEW LANGUAGE.,5,0,5.115.4,2023-08-16 19:30:09,,,5.115.4
52,9e506221-da7e-4e12-9ad0-e3ed89b4662f,me Gomez,https://play-lh.googleusercontent.com/a-/AD_cMMTcm-s-7lTqIIgLhqX1nH3-1Acxm8HCv6opIcpUzijcqSA,I think Duolingo is a good app to lear difference language,5,0,5.115.4,2023-08-16 19:26:26,,,5.115.4
53,39bac101-4b83-4fd6-a4c0-f5c9e47494cf,Tim Waller,https://play-lh.googleusercontent.com/a-/AD_cMMQ7zh5taVZQks29wshwYoLSbW-dSox7Wl8jmoj2Vmbdgyg,it's ok some of the translations are iffy and some of the audio is not clear. there also seem to be some fake accounts as some of the scoring is ridiculous.,3,0,5.115.4,2023-08-16 19:23:02,,,5.115.4
54,9450593a-a5d5-4230-a9cd-b90289e4d853,Soundes Belkachna,https://play-lh.googleusercontent.com/a/AAcHTtcxSPyH9WJFYNcFWV1kU2XTjTOWY4ON6p-RbuLM143M=mo,❤️❤️❤️❤️❤️,5,0,5.115.4,2023-08-16 19:21:50,,,5.115.4
55,e22c42ad-f5c9-43d4-8060-9b5bf9486d92,Aarif Sheikh,https://play-lh.googleusercontent.com/a-/AD_cMMTWulacVXFvTLLc_EsBr1Hj1KWOjOJsIBbxnBUxehqHcmQ,yah kafi behtar hai aur aapko English sikhane mein sahayata karta hai aur main kafi had Tak English Sikh chuka hun aur aap bhi yah app download Kare aap sabhi ke liye accha app hai Duolingo,5,0,,2023-08-16 19:20:57,,,
56,0ea07099-9dca-40d4-9a2e-3451f0dc81de,Desiree King,https://play-lh.googleusercontent.com/a-/AD_cMMReoFaAmi_j_IPrPseQpyQcakJB2zpIIjd07MesjxcyV4s,The only downside is that I'm too broke to pay for super but an overall great app for learning languages im learning 4 and it's fun and cute,5,0,5.115.4,2023-08-16 19:18:51,,,5.115.4
57,8253256a-18bf-4dda-bae9-5282c064db59,C K,https://play-lh.googleusercontent.com/a/AAcHTte6x5DAafpg-zq-MMuFEkIyp_nC57FaQljDYxq9-LFv=mo,Great app helped me learn German fast.,5,0,5.115.4,2023-08-16 19:15:39,,,5.115.4
58,3bd38a1c-2b30-4e15-89ca-9cf09b381194,Sara Figliola,https://play-lh.googleusercontent.com/a-/AD_cMMTg6z85VGxPUBJ_8VjikruKNuFLuFAWEhc8DyztJgYphBA,è divertente e si impara tanto! ve la consiglio 😆,5,0,5.115.4,2023-08-16 19:15:16,,,5.115.4
59,4b194287-3097-4834-b0a7-4e0bdfd58006,Carl Christensen,https://play-lh.googleusercontent.com/a-/AD_cMMSngx_liYPHPHNYUqY4Ji3IpmDPrfjfl4iuImbQViUbWNI,so much fun learning,5,0,5.115.4,2023-08-16 19:14:34,,,5.115.4
60,e12657d5-9c9f-46da-adde-8c56cd02413f,Darouny Vongphachanh,https://play-lh.googleusercontent.com/a-/AD_cMMRutMBkoHQCHDUrE4rgGdYQpE-66Q0w2TsS8qYKvSdSNtnW,My kid really wanted to learn spanish and I couldn't teach her and all other apps was to hard for her until i found duolingo you don't have to have any experience all you need is to learn,5,0,5.116.4,2023-08-16 19:13:01,,,5.116.4
61,cded04a4-02bb-4e75-ab51-d75fa9d3d181,Carly Blankevoort,https://play-lh.googleusercontent.com/a/AAcHTtd6NJjgEd1SJIcFPcaZ_8fV5ppluRa8NhSPpn0KLph-=mo,"Good for learning words, just wish there are grammar lessons",4,0,5.115.4,2023-08-16 19:12:13,,,5.115.4
62,0201ef36-21b5-4501-8b19-5cc40693e9fc,Ahmad Yahia,https://play-lh.googleusercontent.com/a/AAcHTtdjflHWAbsxuNgUPq5f1peNNYdoo1VJZZIw_jMi-X3B=mo,Great aap,5,0,5.115.4,2023-08-16 19:12:05,,,5.115.4
63,4bdc964a-0ef6-43d3-8432-2937b4eed577,Hamza Panjwani,https://play-lh.googleusercontent.com/a/AAcHTtegopBpZQLI1qmz0MSWmciIuYhTT5RKwGkvgqm2YGetbw=mo,it didn't take my family,5,0,5.115.4,2023-08-16 19:10:53,,,5.115.4
64,fbbaebe2-ec9d-42fc-8019-ada3c8d17252,Philip Boden (Shev),https://play-lh.googleusercontent.com/a/AAcHTtfiudsjRuA6IpLHvpeOsD4ER3by4G_njtDYqZcKQnag=mo,learning Portuguese it's amazing.,5,0,5.115.4,2023-08-16 19:08:51,,,5.115.4
65,8f789c34-e87d-40c9-83e4-39437f427085,Barry Barnes-Jones,https://play-lh.googleusercontent.com/a/AAcHTtekNyeHGslLHo36x02D1AdsXwWP_eEtQ4V7ESDCVOz7=mo,My knowledge of Chinese has exponentially increased.,5,0,5.115.4,2023-08-16 19:06:20,,,5.115.4
66,0a545447-e15b-4aa5-a63a-7e24c29ca275,B Goudarzian,https://play-lh.googleusercontent.com/a-/AD_cMMSNlCA6561G6UxiS_J37E32gM8Hmlu7G0vo6OMTMpmcXQ,Use to be a greate app. Now it's the worst.,1,0,5.116.4,2023-08-16 19:06:20,,,5.116.4
67,a2e2b928-b2e0-4ce0-a87d-b2fdfc592909,احما الحضري,https://play-lh.googleusercontent.com/a-/AD_cMMR20Q7chLMAZ-4PNvwQeG8yF8OYImau_H8idIErxkjhzsA,very good,5,0,5.115.4,2023-08-16 19:04:55,,,5.115.4
68,715c56bd-8a07-4d02-8729-de8d5ba7d4e6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,4,0,5.115.4,2023-08-16 19:04:27,,,5.115.4
69,9f9a5419-e1b1-4e41-b65e-8723b1316efc,Aniekan Kingsley,https://play-lh.googleusercontent.com/a/AAcHTtec3rQbj3Nomo0JPEQ1Vc5c3AFoB_SMfQwPKRe6pbMd=mo,Awesome learning app,5,0,,2023-08-16 19:00:35,,,
70,6108d132-0f0d-4f66-bda8-d58f62c1ceda,Seun Olaiya,https://play-lh.googleusercontent.com/a/AAcHTte8wfN3sNZUmS34Jk-s7fFZ1Xj0wv2xmp83EuNVu4Py=mo,I love this app. makes languages easy to learn,5,0,5.111.4,2023-08-16 18:59:15,,,5.111.4
71,ca255bf8-0744-4ef6-becd-09620d96d3fe,Selbyen,https://play-lh.googleusercontent.com/a/AAcHTtcGY2qYWZ7rsrUxgC9tmt1PQM5nepM59VunpST827w9=mo,i love duolingo now im learning Chinese but they didn't have what I wanted to learn yoruba,5,0,5.115.4,2023-08-16 18:56:23,,,5.115.4
72,4c1cd9cf-b623-4c02-82c5-d48f5d00b47c,A Rose,https://play-lh.googleusercontent.com/a-/AD_cMMSuhvS9gE03DnEThpS_1ezQuPrxXtnrE7Ak1BLkrgCNjw,"This app is cool, and a very fun way to learn!",5,0,5.115.4,2023-08-16 18:54:01,,,5.115.4
73,e47930cf-aa16-482a-9e60-07d3c513be05,Suvo Biswas,https://play-lh.googleusercontent.com/a/AAcHTteKiFUShRx6O0sWUNjHRXoO-zm2UWr2SIkmVG6kJVtk=mo,😊😊,3,0,5.115.4,2023-08-16 18:53:19,,,5.115.4
74,1fcc1cef-8817-45ea-a2e9-93546287bab8,meme roma,https://play-lh.googleusercontent.com/a-/AD_cMMQehiOyH147HGsOElWB4NxCtBmeyO7ZY2wjyQxp9gpZkw,love it so much,5,0,5.115.4,2023-08-16 18:51:22,,,5.115.4
75,fae590fa-a2bb-4f9d-896c-916543584ee1,Dinesh Ohri,https://play-lh.googleusercontent.com/a-/AD_cMMTZydIv2SPhIft9C4kO8Qmr1YspIo6vv_EpRXEvx-3g93Ud,"Pace is good. clear instructions. At times, grammar is a bit confusing but once you get the hang of it, then you feel good.",5,0,5.115.4,2023-08-16 18:51:04,,,5.115.4
76,3784cd5c-f92e-451a-b293-461597c23d83,no no,https://play-lh.googleusercontent.com/a/AAcHTtf-h8JqNV33F4c4GfSZR5g0yWMV4LtwVVlMES59WYAA=mo,I'm not forced to say this but I 100% love Duolingo 😥🔫🦉,5,0,5.115.4,2023-08-16 18:49:45,,,5.115.4
77,c6f09c4a-4362-4bef-b5ec-f3f78fba120e,Azariya Tola,https://play-lh.googleusercontent.com/a/AAcHTte5T5dujR_S-IxnaH7y84as6863zZGixb4ajIptBwEU=mo,Wow nice app i learned a lot tnx,5,0,5.116.4,2023-08-16 18:49:02,,,5.116.4
78,dc52689f-db47-408c-8457-e6a061bf402a,Mariia Vorontsova,https://play-lh.googleusercontent.com/a/AAcHTtcXROAbwOmIKLSee-x3thq-7fZnJKkzMhP4CV-Red30JQ=mo,Duolingo is a great opportunity to learn a new language. It's as easy as a game but provides wisdom instead of taking it away like most entertaining apps do.,5,0,5.115.4,2023-08-16 18:48:59,,,5.115.4
79,f1aef753-19bb-4b58-8d39-279eb0169efe,Jamal Sampson,https://play-lh.googleusercontent.com/a-/AD_cMMSfAl_Zzp9Kyz-gkuwWIDrD9RKX4AK6nGul30yb-tkeTQ,This is actually EXTREMELY tough; but much respect on the brain stretch.,5,0,5.115.4,2023-08-16 18:46:52,,,5.115.4
80,b68ab7a3-b8c5-4177-b9da-ef9cdc897198,Esteban Andres,https://play-lh.googleusercontent.com/a/AAcHTtdUqydQYyuNbhzrn849NeTu--rJ3CK7semWrzIoD-1E=mo,"facinante, te ayuda prender ingles fácilmente",5,0,5.115.4,2023-08-16 18:46:42,,,5.115.4
81,1b8b3fe4-c665-42ba-8042-3cc30d2e40d7,Jenna Rodgers,https://play-lh.googleusercontent.com/a-/AD_cMMTwgmigIYRe1h-b-0O5A-bZLVvYJwXXL8cGmPKfeavGhgQ,very fun and you learn really fast,5,0,5.115.4,2023-08-16 18:44:54,,,5.115.4
82,23ba3806-e6e5-4f0c-8200-4c1d6e9ed131,Rachael Whorlow,https://play-lh.googleusercontent.com/a-/AD_cMMTLHPnjH8lYljGvUApkEv2chAChYRgzF9x5KHzyneiAVO27,the only issue I have is I have to learn Brazilian Portuguese not Portuguese,4,0,5.115.4,2023-08-16 18:44:12,,,5.115.4
